#Additional file 24@Flux constraints based on gene expression@@@@@@@@
#Reaction ID@Reversibility@Flux constraints based on gene expression level (control)@Flux constraints based on gene expression level (PMB treatment)@Normalised Maximum Flux Capacity (control)@Normalised Maximum Flux Capacity (PMB treatment)@Lower Bound (control)@lower Bound (PMB treatment)@Upper Bound (control)@Upper Bound (PMB treatment)
EX_cpd00001(e)@1@166736.8649@166736.8649@10000@10000@-10000@-10000@10000@10000
EX_cpd00007(e)@1@166736.8649@166736.8649@10000@10000@-10000@-10000@10000@10000
EX_cpd00009(e)@1@166736.8649@166736.8649@10000@10000@-10000@-10000@10000@10000
EX_cpd00011(e)@1@166736.8649@166736.8649@10000@10000@-10000@-10000@10000@10000
EX_cpd00013(e)@1@166736.8649@166736.8649@10000@10000@-10000@-10000@10000@10000
EX_cpd00018(e)@1@166736.8649@166736.8649@10000@10000@-10000@-10000@10000@10000
EX_cpd00020(e)@1@166736.8649@166736.8649@10000@10000@-10000@-10000@10000@10000
EX_cpd00023(e)@1@166736.8649@166736.8649@10000@10000@-10000@-10000@10000@10000
EX_cpd00024(e)@1@166736.8649@166736.8649@10000@10000@-10000@-10000@10000@10000
EX_cpd00025(e)@1@166736.8649@166736.8649@10000@10000@-10000@-10000@10000@10000
EX_cpd00027(e)@1@166736.8649@166736.8649@10000@10000@-10000@-10000@10000@10000
EX_cpd00029(e)@1@166736.8649@166736.8649@10000@10000@-10000@-10000@10000@10000
EX_cpd00030(e)@1@166736.8649@166736.8649@10000@10000@-10000@-10000@10000@10000
EX_cpd00033(e)@1@166736.8649@166736.8649@10000@10000@-10000@-10000@10000@10000
EX_cpd00034(e)@1@166736.8649@166736.8649@10000@10000@-10000@-10000@10000@10000
EX_cpd00035(e)@1@166736.8649@166736.8649@10000@10000@-10000@-10000@10000@10000
EX_cpd00036(e)@1@166736.8649@166736.8649@10000@10000@-10000@-10000@10000@10000
EX_cpd00039(e)@1@166736.8649@166736.8649@10000@10000@-10000@-10000@10000@10000
EX_cpd00041(e)@1@166736.8649@166736.8649@10000@10000@-10000@-10000@10000@10000
EX_cpd00042(e)@1@166736.8649@166736.8649@10000@10000@-10000@-10000@10000@10000
EX_cpd00046(e)@1@166736.8649@166736.8649@10000@10000@-10000@-10000@10000@10000
EX_cpd00047(e)@1@166736.8649@166736.8649@10000@10000@-10000@-10000@10000@10000
